fixture_id,home_team_id,away_team_id,season,played_on,game_type,home_team_score,away_team_score,home_team_win,away_team_win
16100001,1610612761,1610612744,2016,2016-10-01,pre-season,97.0,93.0,True,False
16100002,1610612740,1610612742,2016,2016-10-01,pre-season,116.0,102.0,True,False
16100005,1610612741,1610612749,2016,2016-10-03,pre-season,91.0,93.0,False,True
16100006,1610612763,1610612753,2016,2016-10-03,pre-season,102.0,97.0,True,False
16100009,1610612742,1610612766,2016,2016-10-03,pre-season,95.0,88.0,True,False
16100004,1610612761,1610612743,2016,2016-10-03,pre-season,106.0,108.0,False,True
16100007,1610612756,1610612759,2016,2016-10-03,pre-season,91.0,86.0,True,False
16100011,1610612755,1610612738,2016,2016-10-04,pre-season,92.0,89.0,True,False
16100012,1610612764,1610612748,2016,2016-10-04,pre-season,95.0,106.0,False,True
16100013,1610612740,1610612754,2016,2016-10-04,pre-season,96.0,113.0,False,True
16100014,1610612745,1610612752,2016,2016-10-04,pre-season,130.0,103.0,True,False
16100015,1610612747,1610612758,2016,2016-10-04,pre-season,103.0,84.0,True,False
16100016,1610612744,1610612746,2016,2016-10-04,pre-season,120.0,75.0,True,False
16100017,1610612739,1610612753,2016,2016-10-05,pre-season,117.0,102.0,True,False
16100018,1610612756,1610612762,2016,2016-10-05,pre-season,99.0,104.0,False,True
16100019,1610612746,1610612761,2016,2016-10-05,pre-season,104.0,98.0,True,False
16100021,1610612755,1610612764,2016,2016-10-06,pre-season,119.0,125.0,False,True
16100022,1610612754,1610612741,2016,2016-10-06,pre-season,115.0,108.0,True,False
16100024,1610612751,1610612765,2016,2016-10-06,pre-season,101.0,94.0,True,False
16100025,1610612766,1610612738,2016,2016-10-06,pre-season,92.0,107.0,False,True
16100023,1610612763,1610612737,2016,2016-10-06,pre-season,83.0,104.0,False,True
16100026,1610612744,1610612758,2016,2016-10-06,pre-season,105.0,96.0,True,False
16100027,1610612757,1610612756,2016,2016-10-07,pre-season,115.0,110.0,True,False
16100028,1610612747,1610612743,2016,2016-10-07,pre-season,97.0,101.0,False,True
16100029,1610612738,1610612766,2016,2016-10-08,pre-season,104.0,86.0,True,False
16100031,1610612752,1610612751,2016,2016-10-08,pre-season,116.0,98.0,True,False
16100033,1610612739,1610612755,2016,2016-10-08,pre-season,108.0,105.0,True,False
16100030,1610612741,1610612754,2016,2016-10-08,pre-season,121.0,105.0,True,False
16100032,1610612748,1610612750,2016,2016-10-08,pre-season,100.0,109.0,False,True
16100034,1610612749,1610612742,2016,2016-10-08,pre-season,88.0,74.0,True,False
16100035,1610612759,1610612737,2016,2016-10-08,pre-season,102.0,91.0,True,False
16100037,1610612745,1610612740,2016,2016-10-09,pre-season,123.0,117.0,True,False
16100036,1610612747,1610612743,2016,2016-10-09,pre-season,124.0,115.0,True,False
16100038,1610612766,1610612750,2016,2016-10-10,pre-season,98.0,86.0,True,False
16100039,1610612752,1610612764,2016,2016-10-10,pre-season,90.0,88.0,True,False
16100040,1610612737,1610612739,2016,2016-10-10,pre-season,99.0,93.0,True,False
16100041,1610612765,1610612759,2016,2016-10-10,pre-season,81.0,86.0,False,True
16100042,1610612746,1610612762,2016,2016-10-10,pre-season,94.0,96.0,False,True
16100045,1610612748,1610612751,2016,2016-10-11,pre-season,121.0,100.0,True,False
16100044,1610612763,1610612755,2016,2016-10-11,pre-season,121.0,91.0,True,False
16100046,1610612742,1610612760,2016,2016-10-11,pre-season,114.0,109.0,True,False
16100047,1610612747,1610612757,2016,2016-10-11,pre-season,106.0,109.0,False,True
16100052,1610612740,1610612745,2016,2016-10-12,pre-season,104.0,116.0,False,True
16100049,1610612753,1610612759,2016,2016-10-12,pre-season,89.0,95.0,False,True
16100048,1610612754,1610612749,2016,2016-10-12,pre-season,101.0,83.0,True,False
16100050,1610612750,1610612743,2016,2016-10-12,pre-season,105.0,88.0,True,False
16100051,1610612762,1610612756,2016,2016-10-12,pre-season,110.0,111.0,False,True
16100053,1610612764,1610612755,2016,2016-10-13,pre-season,100.0,79.0,True,False
16100055,1610612751,1610612738,2016,2016-10-13,pre-season,97.0,100.0,False,True
16100056,1610612737,1610612765,2016,2016-10-13,pre-season,94.0,99.0,False,True
16100054,1610612760,1610612763,2016,2016-10-13,pre-season,94.0,110.0,False,True
16100059,1610612739,1610612761,2016,2016-10-13,pre-season,94.0,119.0,False,True
16100057,1610612746,1610612757,2016,2016-10-13,pre-season,109.0,108.0,True,False
16100058,1610612747,1610612758,2016,2016-10-13,pre-season,104.0,116.0,False,True
16100061,1610612753,1610612754,2016,2016-10-14,pre-season,114.0,106.0,True,False
16100062,1610612741,1610612739,2016,2016-10-14,pre-season,118.0,108.0,True,False
16100065,1610612759,1610612748,2016,2016-10-14,pre-season,100.0,108.0,False,True
16100063,1610612743,1610612744,2016,2016-10-14,pre-season,128.0,129.0,False,True
16100064,1610612756,1610612742,2016,2016-10-14,pre-season,112.0,107.0,True,False
16100066,1610612755,1610612765,2016,2016-10-15,pre-season,76.0,97.0,False,True
16100069,1610612758,1610612764,2016,2016-10-15,pre-season,124.0,119.0,True,False
16100070,1610612752,1610612738,2016,2016-10-15,pre-season,107.0,119.0,False,True
16100071,1610612748,1610612750,2016,2016-10-15,pre-season,96.0,101.0,False,True
16100067,1610612745,1610612763,2016,2016-10-15,pre-season,125.0,134.0,False,True
16100072,1610612749,1610612741,2016,2016-10-15,pre-season,86.0,107.0,False,True
16100068,1610612747,1610612744,2016,2016-10-15,pre-season,107.0,112.0,False,True
16100073,1610612753,1610612737,2016,2016-10-16,pre-season,98.0,105.0,False,True
16100074,1610612760,1610612750,2016,2016-10-16,pre-season,112.0,94.0,True,False
16100075,1610612757,1610612743,2016,2016-10-16,pre-season,97.0,106.0,False,True
16100078,1610612738,1610612751,2016,2016-10-17,pre-season,120.0,99.0,True,False
16100079,1610612765,1610612749,2016,2016-10-17,pre-season,102.0,78.0,True,False
16100076,1610612741,1610612766,2016,2016-10-17,pre-season,104.0,108.0,False,True
16100077,1610612762,1610612746,2016,2016-10-17,pre-season,104.0,78.0,True,False
16100080,1610612739,1610612764,2016,2016-10-18,pre-season,91.0,96.0,False,True
16100083,1610612737,1610612740,2016,2016-10-18,pre-season,96.0,89.0,True,False
16100084,1610612748,1610612753,2016,2016-10-18,pre-season,107.0,77.0,True,False
16100081,1610612760,1610612743,2016,2016-10-18,pre-season,97.0,87.0,True,False
16100082,1610612758,1610612746,2016,2016-10-18,pre-season,89.0,92.0,False,True
16100089,1610612738,1610612752,2016,2016-10-19,pre-season,96.0,121.0,False,True
16100090,1610612765,1610612761,2016,2016-10-19,pre-season,92.0,103.0,False,True
16100085,1610612749,1610612754,2016,2016-10-19,pre-season,111.0,103.0,True,False
16100086,1610612750,1610612763,2016,2016-10-19,pre-season,101.0,94.0,True,False
16100091,1610612742,1610612745,2016,2016-10-19,pre-season,91.0,106.0,False,True
16100087,1610612762,1610612757,2016,2016-10-19,pre-season,84.0,88.0,False,True
16100088,1610612747,1610612744,2016,2016-10-19,pre-season,112.0,123.0,False,True
16100092,1610612766,1610612748,2016,2016-10-20,pre-season,96.0,88.0,True,False
16100093,1610612753,1610612740,2016,2016-10-20,pre-season,114.0,111.0,True,False
16100095,1610612751,1610612752,2016,2016-10-20,pre-season,111.0,116.0,False,True
16100094,1610612741,1610612737,2016,2016-10-20,pre-season,81.0,97.0,False,True
16100096,1610612764,1610612761,2016,2016-10-21,pre-season,119.0,82.0,True,False
16100100,1610612748,1610612755,2016,2016-10-21,pre-season,110.0,113.0,False,True
16100097,1610612750,1610612766,2016,2016-10-21,pre-season,109.0,74.0,True,False
16100101,1610612759,1610612745,2016,2016-10-21,pre-season,114.0,99.0,True,False
16100098,1610612743,1610612742,2016,2016-10-21,pre-season,101.0,75.0,True,False
16100099,1610612747,1610612756,2016,2016-10-21,pre-season,94.0,98.0,False,True
16100102,1610612744,1610612757,2016,2016-10-21,pre-season,107.0,96.0,True,False
16200001,1610612739,1610612752,2016,2016-10-25,regular-season,117.0,88.0,True,False
16200002,1610612757,1610612762,2016,2016-10-25,regular-season,113.0,104.0,True,False
16200003,1610612744,1610612759,2016,2016-10-25,regular-season,100.0,129.0,False,True
16200004,1610612753,1610612748,2016,2016-10-26,regular-season,96.0,108.0,False,True
16200005,1610612754,1610612742,2016,2016-10-26,regular-season,130.0,121.0,True,False
16200006,1610612738,1610612751,2016,2016-10-26,regular-season,122.0,117.0,True,False
16200007,1610612761,1610612765,2016,2016-10-26,regular-season,109.0,91.0,True,False
16200008,1610612749,1610612766,2016,2016-10-26,regular-season,96.0,107.0,False,True
16200009,1610612763,1610612750,2016,2016-10-26,regular-season,102.0,98.0,True,False
16200010,1610612740,1610612743,2016,2016-10-26,regular-season,102.0,107.0,False,True
16200011,1610612755,1610612760,2016,2016-10-26,regular-season,97.0,103.0,False,True
16200012,1610612756,1610612758,2016,2016-10-26,regular-season,94.0,113.0,False,True
16200013,1610612747,1610612745,2016,2016-10-26,regular-season,120.0,114.0,True,False
16200014,1610612737,1610612764,2016,2016-10-27,regular-season,114.0,99.0,True,False
16200015,1610612741,1610612738,2016,2016-10-27,regular-season,105.0,99.0,True,False
16200016,1610612758,1610612759,2016,2016-10-27,regular-season,94.0,102.0,False,True
16200017,1610612757,1610612746,2016,2016-10-27,regular-season,106.0,114.0,False,True
16200018,1610612761,1610612739,2016,2016-10-28,regular-season,91.0,94.0,False,True
16200019,1610612751,1610612754,2016,2016-10-28,regular-season,103.0,94.0,True,False
16200020,1610612765,1610612753,2016,2016-10-28,regular-season,108.0,82.0,True,False
16200021,1610612760,1610612756,2016,2016-10-28,regular-season,113.0,110.0,True,False
16200022,1610612748,1610612766,2016,2016-10-28,regular-season,91.0,97.0,False,True
16200023,1610612742,1610612745,2016,2016-10-28,regular-season,98.0,106.0,False,True
16200024,1610612762,1610612747,2016,2016-10-28,regular-season,96.0,89.0,True,False
16200025,1610612740,1610612744,2016,2016-10-28,regular-season,114.0,122.0,False,True
16200026,1610612755,1610612737,2016,2016-10-29,regular-season,72.0,104.0,False,True
16200027,1610612766,1610612738,2016,2016-10-29,regular-season,98.0,104.0,False,True
16200028,1610612752,1610612763,2016,2016-10-29,regular-season,111.0,104.0,True,False
16200029,1610612739,1610612753,2016,2016-10-29,regular-season,105.0,99.0,True,False
16200030,1610612741,1610612754,2016,2016-10-29,regular-season,118.0,101.0,True,False
16200031,1610612749,1610612751,2016,2016-10-29,regular-season,110.0,108.0,True,False
16200032,1610612759,1610612740,2016,2016-10-29,regular-season,98.0,79.0,True,False
16200033,1610612743,1610612757,2016,2016-10-29,regular-season,113.0,115.0,False,True
16200034,1610612758,1610612750,2016,2016-10-29,regular-season,106.0,103.0,True,False
16200035,1610612746,1610612762,2016,2016-10-30,regular-season,88.0,75.0,True,False
16200036,1610612756,1610612744,2016,2016-10-30,regular-season,100.0,106.0,False,True
16200037,1610612748,1610612759,2016,2016-10-30,regular-season,99.0,106.0,False,True
16200038,1610612765,1610612749,2016,2016-10-30,regular-season,98.0,83.0,True,False
16200040,1610612760,1610612747,2016,2016-10-30,regular-season,113.0,96.0,True,False
16200039,1610612763,1610612764,2016,2016-10-30,regular-season,112.0,103.0,True,False
16200041,1610612745,1610612742,2016,2016-10-30,regular-season,93.0,92.0,True,False
16200042,1610612761,1610612743,2016,2016-10-31,regular-season,105.0,102.0,True,False
16200043,1610612751,1610612741,2016,2016-10-31,regular-season,88.0,118.0,False,True
16200044,1610612737,1610612758,2016,2016-10-31,regular-season,106.0,95.0,True,False
16200045,1610612746,1610612756,2016,2016-10-31,regular-season,116.0,98.0,True,False
16200047,1610612739,1610612745,2016,2016-11-01,regular-season,128.0,120.0,True,False
16200046,1610612755,1610612753,2016,2016-11-01,regular-season,101.0,103.0,False,True
16200048,1610612754,1610612747,2016,2016-11-01,regular-season,115.0,108.0,True,False
16200049,1610612748,1610612758,2016,2016-11-01,regular-season,108.0,96.0,True,False
16200050,1610612765,1610612752,2016,2016-11-01,regular-season,102.0,89.0,True,False
16200051,1610612740,1610612749,2016,2016-11-01,regular-season,113.0,117.0,False,True
16200052,1610612750,1610612763,2016,2016-11-01,regular-season,116.0,80.0,True,False
16200053,1610612759,1610612762,2016,2016-11-01,regular-season,91.0,106.0,False,True
16200054,1610612757,1610612744,2016,2016-11-01,regular-season,104.0,127.0,False,True
16200055,1610612764,1610612761,2016,2016-11-02,regular-season,103.0,113.0,False,True
16200056,1610612766,1610612755,2016,2016-11-02,regular-season,109.0,93.0,True,False
16200057,1610612751,1610612765,2016,2016-11-02,regular-season,109.0,101.0,True,False
16200058,1610612752,1610612745,2016,2016-11-02,regular-season,99.0,118.0,False,True
16200059,1610612737,1610612747,2016,2016-11-02,regular-season,116.0,123.0,False,True
16200060,1610612763,1610612740,2016,2016-11-02,regular-season,89.0,83.0,True,False
16200061,1610612738,1610612741,2016,2016-11-02,regular-season,107.0,100.0,True,False
16200062,1610612762,1610612742,2016,2016-11-02,regular-season,97.0,81.0,True,False
16200063,1610612756,1610612757,2016,2016-11-02,regular-season,118.0,115.0,True,False
16200064,1610612746,1610612760,2016,2016-11-02,regular-season,83.0,85.0,False,True
16200065,1610612753,1610612758,2016,2016-11-03,regular-season,102.0,94.0,True,False
16200066,1610612749,1610612754,2016,2016-11-03,regular-season,125.0,107.0,True,False
16200067,1610612750,1610612743,2016,2016-11-03,regular-season,99.0,102.0,False,True
16200068,1610612739,1610612738,2016,2016-11-03,regular-season,128.0,122.0,True,False
16200069,1610612744,1610612760,2016,2016-11-03,regular-season,122.0,96.0,True,False
16200070,1610612764,1610612737,2016,2016-11-04,regular-season,95.0,92.0,True,False
16200071,1610612761,1610612748,2016,2016-11-04,regular-season,96.0,87.0,True,False
16200072,1610612751,1610612766,2016,2016-11-04,regular-season,95.0,99.0,False,True
16200073,1610612741,1610612752,2016,2016-11-04,regular-season,104.0,117.0,False,True
16200074,1610612763,1610612746,2016,2016-11-04,regular-season,88.0,99.0,False,True
16200075,1610612740,1610612756,2016,2016-11-04,regular-season,111.0,112.0,False,True
16200076,1610612742,1610612757,2016,2016-11-04,regular-season,95.0,105.0,False,True
16200077,1610612762,1610612759,2016,2016-11-04,regular-season,86.0,100.0,False,True
16200078,1610612747,1610612744,2016,2016-11-04,regular-season,117.0,97.0,True,False
16200079,1610612760,1610612750,2016,2016-11-05,regular-season,112.0,92.0,True,False
16200080,1610612755,1610612739,2016,2016-11-05,regular-season,101.0,102.0,False,True
16200081,1610612753,1610612764,2016,2016-11-05,regular-season,88.0,86.0,True,False
16200082,1610612765,1610612743,2016,2016-11-05,regular-season,103.0,86.0,True,False
16200083,1610612754,1610612741,2016,2016-11-05,regular-season,111.0,94.0,True,False
16200084,1610612737,1610612745,2016,2016-11-05,regular-season,112.0,97.0,True,False
16200085,1610612749,1610612758,2016,2016-11-05,regular-season,117.0,91.0,True,False
16200086,1610612759,1610612746,2016,2016-11-05,regular-season,92.0,116.0,False,True
16200087,1610612752,1610612762,2016,2016-11-06,regular-season,109.0,114.0,False,True
16200088,1610612763,1610612757,2016,2016-11-06,regular-season,94.0,100.0,False,True
16200089,1610612761,1610612758,2016,2016-11-06,regular-season,91.0,96.0,False,True
16200090,1610612742,1610612749,2016,2016-11-06,regular-season,86.0,75.0,True,False
16200091,1610612738,1610612743,2016,2016-11-06,regular-season,107.0,123.0,False,True
16200092,1610612747,1610612756,2016,2016-11-06,regular-season,119.0,108.0,True,False
16200093,1610612755,1610612762,2016,2016-11-07,regular-season,84.0,109.0,False,True
16200094,1610612764,1610612745,2016,2016-11-07,regular-season,106.0,114.0,False,True
16200095,1610612766,1610612754,2016,2016-11-07,regular-season,122.0,100.0,True,False
16200096,1610612741,1610612753,2016,2016-11-07,regular-season,112.0,80.0,True,False
16200097,1610612760,1610612748,2016,2016-11-07,regular-season,97.0,85.0,True,False
16200098,1610612746,1610612765,2016,2016-11-07,regular-season,114.0,82.0,True,False
16200099,1610612744,1610612740,2016,2016-11-07,regular-season,116.0,106.0,True,False
16200100,1610612739,1610612737,2016,2016-11-08,regular-season,106.0,110.0,False,True
16200101,1610612751,1610612750,2016,2016-11-08,regular-season,119.0,110.0,True,False
16200102,1610612763,1610612743,2016,2016-11-08,regular-season,108.0,107.0,True,False
16200103,1610612757,1610612756,2016,2016-11-08,regular-season,124.0,121.0,True,False
16200104,1610612747,1610612742,2016,2016-11-08,regular-season,97.0,109.0,False,True
16200105,1610612758,1610612740,2016,2016-11-08,regular-season,102.0,94.0,True,False
16200106,1610612752,1610612751,2016,2016-11-09,regular-season,110.0,96.0,True,False
16200107,1610612764,1610612738,2016,2016-11-09,regular-season,118.0,93.0,True,False
16200108,1610612766,1610612762,2016,2016-11-09,regular-season,104.0,98.0,True,False
16200109,1610612753,1610612750,2016,2016-11-09,regular-season,107.0,123.0,False,True
16200110,1610612754,1610612755,2016,2016-11-09,regular-season,122.0,115.0,True,False
16200111,1610612737,1610612741,2016,2016-11-09,regular-season,115.0,107.0,True,False
16200112,1610612760,1610612761,2016,2016-11-09,regular-season,102.0,112.0,False,True
16200113,1610612756,1610612765,2016,2016-11-09,regular-season,107.0,100.0,True,False
16200114,1610612759,1610612745,2016,2016-11-09,regular-season,99.0,101.0,False,True
16200115,1610612746,1610612757,2016,2016-11-09,regular-season,111.0,80.0,True,False
16200116,1610612744,1610612742,2016,2016-11-09,regular-season,116.0,95.0,True,False
16200117,1610612749,1610612740,2016,2016-11-10,regular-season,106.0,112.0,False,True
16200118,1610612748,1610612741,2016,2016-11-10,regular-season,95.0,98.0,False,True
16200119,1610612743,1610612744,2016,2016-11-10,regular-season,101.0,125.0,False,True
16200120,1610612758,1610612747,2016,2016-11-10,regular-season,91.0,101.0,False,True
16200121,1610612755,1610612754,2016,2016-11-11,regular-season,109.0,105.0,True,False
16200122,1610612764,1610612739,2016,2016-11-11,regular-season,94.0,105.0,False,True
16200123,1610612766,1610612761,2016,2016-11-11,regular-season,111.0,113.0,False,True
16200124,1610612753,1610612762,2016,2016-11-11,regular-season,74.0,87.0,False,True
16200125,1610612738,1610612752,2016,2016-11-11,regular-season,115.0,87.0,True,False
16200126,1610612760,1610612746,2016,2016-11-11,regular-season,108.0,110.0,False,True
16200127,1610612759,1610612765,2016,2016-11-11,regular-season,96.0,86.0,True,False
16200128,1610612757,1610612758,2016,2016-11-11,regular-season,122.0,120.0,True,False
16200129,1610612740,1610612747,2016,2016-11-12,regular-season,99.0,126.0,False,True
16200130,1610612754,1610612738,2016,2016-11-12,regular-season,99.0,105.0,False,True
16200131,1610612761,1610612752,2016,2016-11-12,regular-season,118.0,107.0,True,False
16200132,1610612737,1610612755,2016,2016-11-12,regular-season,117.0,96.0,True,False
16200133,1610612741,1610612764,2016,2016-11-12,regular-season,106.0,95.0,True,False
16200134,1610612745,1610612759,2016,2016-11-12,regular-season,100.0,106.0,False,True
16200135,1610612750,1610612746,2016,2016-11-12,regular-season,105.0,119.0,False,True
16200136,1610612748,1610612762,2016,2016-11-12,regular-season,91.0,102.0,False,True
16200137,1610612749,1610612763,2016,2016-11-12,regular-season,106.0,96.0,True,False
16200138,1610612743,1610612765,2016,2016-11-12,regular-season,95.0,106.0,False,True
16200139,1610612756,1610612751,2016,2016-11-12,regular-season,104.0,122.0,False,True
16200140,1610612739,1610612766,2016,2016-11-13,regular-season,100.0,93.0,True,False
16200141,1610612760,1610612753,2016,2016-11-13,regular-season,117.0,119.0,False,True
16200142,1610612750,1610612747,2016,2016-11-13,regular-season,125.0,99.0,True,False
16200143,1610612744,1610612756,2016,2016-11-13,regular-season,133.0,120.0,True,False
16200144,1610612757,1610612743,2016,2016-11-13,regular-season,112.0,105.0,True,False
16200145,1610612754,1610612753,2016,2016-11-14,regular-season,88.0,69.0,True,False
16200146,1610612752,1610612742,2016,2016-11-14,regular-season,93.0,77.0,True,False
16200147,1610612765,1610612760,2016,2016-11-14,regular-season,104.0,88.0,True,False
16200148,1610612740,1610612738,2016,2016-11-14,regular-season,106.0,105.0,True,False
16200149,1610612745,1610612755,2016,2016-11-14,regular-season,115.0,88.0,True,False
16200150,1610612759,1610612748,2016,2016-11-14,regular-season,94.0,90.0,True,False
16200151,1610612762,1610612763,2016,2016-11-14,regular-season,96.0,102.0,False,True
16200152,1610612746,1610612751,2016,2016-11-14,regular-season,127.0,95.0,True,False
16200153,1610612739,1610612761,2016,2016-11-15,regular-season,121.0,117.0,True,False
16200154,1610612748,1610612737,2016,2016-11-15,regular-season,90.0,93.0,False,True
16200155,1610612750,1610612766,2016,2016-11-15,regular-season,108.0,115.0,False,True
16200156,1610612757,1610612741,2016,2016-11-15,regular-season,88.0,113.0,False,True
16200157,1610612747,1610612751,2016,2016-11-15,regular-season,125.0,118.0,True,False
16200158,1610612755,1610612764,2016,2016-11-16,regular-season,109.0,102.0,True,False
16200159,1610612753,1610612740,2016,2016-11-16,regular-season,89.0,82.0,True,False
16200160,1610612754,1610612739,2016,2016-11-16,regular-season,103.0,93.0,True,False
16200161,1610612738,1610612742,2016,2016-11-16,regular-season,90.0,83.0,True,False
16200162,1610612752,1610612765,2016,2016-11-16,regular-season,105.0,102.0,True,False
16200163,1610612737,1610612749,2016,2016-11-16,regular-season,107.0,100.0,True,False
16200164,1610612760,1610612745,2016,2016-11-16,regular-season,105.0,103.0,True,False
16200165,1610612761,1610612744,2016,2016-11-16,regular-season,121.0,127.0,False,True
16200166,1610612743,1610612756,2016,2016-11-16,regular-season,120.0,104.0,True,False
16200167,1610612746,1610612763,2016,2016-11-16,regular-season,107.0,111.0,False,True
16200168,1610612758,1610612759,2016,2016-11-16,regular-season,105.0,110.0,False,True
16200169,1610612764,1610612752,2016,2016-11-17,regular-season,119.0,112.0,True,False
16200170,1610612748,1610612749,2016,2016-11-17,regular-season,96.0,73.0,True,False
16200171,1610612745,1610612757,2016,2016-11-17,regular-season,126.0,109.0,True,False
16200172,1610612750,1610612755,2016,2016-11-17,regular-season,110.0,86.0,True,False
16200173,1610612762,1610612741,2016,2016-11-17,regular-season,77.0,85.0,False,True
16200174,1610612766,1610612737,2016,2016-11-18,regular-season,100.0,96.0,True,False
16200176,1610612754,1610612756,2016,2016-11-18,regular-season,96.0,116.0,False,True
16200175,1610612739,1610612765,2016,2016-11-18,regular-season,104.0,81.0,True,False
16200177,1610612740,1610612757,2016,2016-11-18,regular-season,113.0,101.0,True,False
16200178,1610612760,1610612751,2016,2016-11-18,regular-season,124.0,105.0,True,False
16200179,1610612738,1610612744,2016,2016-11-18,regular-season,88.0,104.0,False,True
16200180,1610612742,1610612763,2016,2016-11-18,regular-season,64.0,80.0,False,True
16200181,1610612743,1610612761,2016,2016-11-18,regular-season,111.0,113.0,False,True
16200182,1610612747,1610612759,2016,2016-11-18,regular-season,107.0,116.0,False,True
16200183,1610612758,1610612746,2016,2016-11-18,regular-season,115.0,121.0,False,True
16200184,1610612745,1610612762,2016,2016-11-19,regular-season,111.0,102.0,True,False
16200185,1610612740,1610612766,2016,2016-11-19,regular-season,121.0,116.0,True,False
16200186,1610612764,1610612748,2016,2016-11-19,regular-season,111.0,114.0,False,True
16200187,1610612753,1610612742,2016,2016-11-19,regular-season,95.0,87.0,True,False
16200188,1610612765,1610612738,2016,2016-11-19,regular-season,92.0,94.0,False,True
16200189,1610612755,1610612756,2016,2016-11-19,regular-season,120.0,105.0,True,False
16200190,1610612763,1610612750,2016,2016-11-19,regular-season,93.0,71.0,True,False
16200191,1610612749,1610612744,2016,2016-11-19,regular-season,121.0,124.0,False,True
16200192,1610612746,1610612741,2016,2016-11-19,regular-season,102.0,95.0,True,False
16200193,1610612752,1610612737,2016,2016-11-20,regular-season,104.0,94.0,True,False
16200194,1610612751,1610612757,2016,2016-11-20,regular-season,109.0,129.0,False,True
16200195,1610612760,1610612754,2016,2016-11-20,regular-season,111.0,115.0,False,True
16200196,1610612758,1610612761,2016,2016-11-20,regular-season,102.0,99.0,True,False
16200197,1610612743,1610612762,2016,2016-11-20,regular-season,105.0,91.0,True,False
16200198,1610612747,1610612741,2016,2016-11-20,regular-season,110.0,118.0,False,True
16200199,1610612755,1610612748,2016,2016-11-21,regular-season,101.0,94.0,True,False
16200200,1610612764,1610612756,2016,2016-11-21,regular-season,106.0,101.0,True,False
16200201,1610612766,1610612763,2016,2016-11-21,regular-season,90.0,105.0,False,True
16200202,1610612754,1610612744,2016,2016-11-21,regular-season,83.0,120.0,False,True
16200203,1610612765,1610612745,2016,2016-11-21,regular-season,96.0,99.0,False,True
16200204,1610612749,1610612753,2016,2016-11-21,regular-season,93.0,89.0,True,False
16200205,1610612750,1610612738,2016,2016-11-21,regular-season,93.0,99.0,False,True
16200206,1610612759,1610612742,2016,2016-11-21,regular-season,96.0,91.0,True,False
16200207,1610612746,1610612761,2016,2016-11-21,regular-season,123.0,115.0,True,False
16200208,1610612752,1610612757,2016,2016-11-22,regular-season,107.0,103.0,True,False
16200209,1610612737,1610612740,2016,2016-11-22,regular-season,94.0,112.0,False,True
16200210,1610612743,1610612741,2016,2016-11-22,regular-season,110.0,107.0,True,False
16200211,1610612747,1610612760,2016,2016-11-22,regular-season,111.0,109.0,True,False
16200212,1610612755,1610612763,2016,2016-11-23,regular-season,99.0,104.0,False,True
16200213,1610612766,1610612759,2016,2016-11-23,regular-season,114.0,119.0,False,True
16200214,1610612753,1610612756,2016,2016-11-23,regular-season,87.0,92.0,False,True
16200215,1610612739,1610612757,2016,2016-11-23,regular-season,137.0,125.0,True,False
16200216,1610612754,1610612737,2016,2016-11-23,regular-season,85.0,96.0,False,True
16200217,1610612751,1610612738,2016,2016-11-23,regular-season,92.0,111.0,False,True
16200218,1610612765,1610612748,2016,2016-11-23,regular-season,107.0,84.0,True,False
16200219,1610612745,1610612761,2016,2016-11-23,regular-season,102.0,115.0,False,True
16200220,1610612742,1610612746,2016,2016-11-23,regular-season,104.0,124.0,False,True
16200221,1610612762,1610612743,2016,2016-11-23,regular-season,108.0,83.0,True,False
16200222,1610612740,1610612750,2016,2016-11-23,regular-season,117.0,96.0,True,False
16200223,1610612744,1610612747,2016,2016-11-23,regular-season,149.0,106.0,True,False
16200224,1610612758,1610612760,2016,2016-11-23,regular-season,116.0,101.0,True,False
16200225,1610612738,1610612759,2016,2016-11-25,regular-season,103.0,109.0,False,True
16200226,1610612753,1610612764,2016,2016-11-25,regular-season,91.0,94.0,False,True
16200227,1610612739,1610612742,2016,2016-11-25,regular-season,128.0,90.0,True,False
16200228,1610612752,1610612766,2016,2016-11-25,regular-season,113.0,111.0,True,False
16200229,1610612755,1610612741,2016,2016-11-25,regular-season,89.0,105.0,False,True
16200230,1610612765,1610612746,2016,2016-11-25,regular-season,108.0,97.0,True,False
16200231,1610612762,1610612737,2016,2016-11-25,regular-season,95.0,68.0,True,False
16200232,1610612749,1610612761,2016,2016-11-25,regular-season,99.0,105.0,False,True
16200233,1610612763,1610612748,2016,2016-11-25,regular-season,81.0,90.0,False,True
16200234,1610612754,1610612751,2016,2016-11-25,regular-season,118.0,97.0,True,False
16200235,1610612743,1610612760,2016,2016-11-25,regular-season,129.0,132.0,False,True
16200236,1610612756,1610612750,2016,2016-11-25,regular-season,85.0,98.0,False,True
16200237,1610612757,1610612740,2016,2016-11-25,regular-season,119.0,104.0,True,False
16200238,1610612747,1610612744,2016,2016-11-25,regular-season,85.0,109.0,False,True
16200239,1610612758,1610612745,2016,2016-11-25,regular-season,104.0,117.0,False,True
16200240,1610612764,1610612759,2016,2016-11-26,regular-season,100.0,112.0,False,True
16200241,1610612766,1610612752,2016,2016-11-26,regular-season,107.0,102.0,True,False
16200242,1610612760,1610612765,2016,2016-11-26,regular-season,106.0,88.0,True,False
16200243,1610612748,1610612763,2016,2016-11-26,regular-season,107.0,110.0,False,True
16200244,1610612744,1610612750,2016,2016-11-26,regular-season,115.0,102.0,True,False
